sample_index,true_id,pred_id,true_label,pred_label,correct,confidence,true_confidence,confidence_margin,track_id,mp3_path
4475,0,6,Electronic,Pop,False,0.3421962559223175,0.13677354156970978,0.049261629581451416,99311,data/fma_small/099/099311.mp3
6466,6,7,Pop,Rock,False,0.3399946987628937,0.2310314029455185,0.0697501003742218,127204,data/fma_small/127/127204.mp3
71,7,5,Rock,International,False,0.33823442459106445,0.17128022015094757,0.16695420444011688,1102,data/fma_small/001/001102.mp3
1461,7,5,Rock,International,False,0.33718788623809814,0.19093798100948334,0.1282646209001541,38557,data/fma_small/038/038557.mp3
5866,3,1,Hip-Hop,Experimental,False,0.3357929289340973,0.28532782196998596,0.05046510696411133,121312,data/fma_small/121/121312.mp3
448,7,3,Rock,Hip-Hop,False,0.33212706446647644,0.16150785982608795,0.12453016638755798,10672,data/fma_small/010/010672.mp3
6054,0,2,Electronic,Folk,False,0.3279101550579071,0.11320379376411438,0.11715473234653473,123003,data/fma_small/123/123003.mp3
1308,0,4,Electronic,Instrumental,False,0.3265783488750458,0.04651619493961334,0.09690186381340027,33123,data/fma_small/033/033123.mp3
1097,6,1,Pop,Experimental,False,0.3238193988800049,0.2889852821826935,0.008437663316726685,26754,data/fma_small/026/026754.mp3
2762,3,2,Hip-Hop,Folk,False,0.32278355956077576,0.05005692318081856,0.08694572746753693,63900,data/fma_small/063/063900.mp3
5394,7,2,Rock,Folk,False,0.32175198197364807,0.14715854823589325,0.12897969782352448,114401,data/fma_small/114/114401.mp3
409,5,6,International,Pop,False,0.31812921166419983,0.05051181837916374,0.027632415294647217,10186,data/fma_small/010/010186.mp3
6061,7,5,Rock,International,False,0.3154759705066681,0.05368942394852638,0.12446805834770203,123273,data/fma_small/123/123273.mp3
3698,6,2,Pop,Folk,False,0.3146599233150482,0.23708371818065643,0.07757620513439178,83507,data/fma_small/083/083507.mp3
566,2,4,Folk,Instrumental,False,0.31335774064064026,0.2387194186449051,0.06581397354602814,12047,data/fma_small/012/012047.mp3
3459,4,2,Instrumental,Folk,False,0.31079259514808655,0.210954949259758,0.05365470051765442,75443,data/fma_small/075/075443.mp3
209,5,6,International,Pop,False,0.30986979603767395,0.25860485434532166,0.03241932392120361,4101,data/fma_small/004/004101.mp3
2807,2,1,Folk,Experimental,False,0.30897679924964905,0.1962093561887741,0.11276744306087494,64553,data/fma_small/064/064553.mp3
4204,0,6,Electronic,Pop,False,0.3067972660064697,0.24801380932331085,0.026851385831832886,93727,data/fma_small/093/093727.mp3
2404,7,6,Rock,Pop,False,0.304037481546402,0.2320830076932907,0.07195447385311127,56648,data/fma_small/056/056648.mp3
1141,5,4,International,Instrumental,False,0.301212340593338,0.19265754520893097,0.03203672170639038,27975,data/fma_small/027/027975.mp3
5304,0,6,Electronic,Pop,False,0.29941412806510925,0.19950205087661743,0.09991207718849182,113970,data/fma_small/113/113970.mp3
5117,6,3,Pop,Hip-Hop,False,0.2910598814487457,0.25727224349975586,0.03068631887435913,111394,data/fma_small/111/111394.mp3
7758,4,1,Instrumental,Experimental,False,0.29082977771759033,0.03437819704413414,0.11517570912837982,146018,data/fma_small/146/146018.mp3
7947,1,0,Experimental,Electronic,False,0.2887064814567566,0.060886990278959274,0.09129394590854645,149842,data/fma_small/149/149842.mp3
2912,6,7,Pop,Rock,False,0.28826016187667847,0.2584693729877472,0.029790788888931274,66649,data/fma_small/066/066649.mp3
6923,6,1,Pop,Experimental,False,0.28244516253471375,0.21846163272857666,0.03531774878501892,132781,data/fma_small/132/132781.mp3
2426,0,4,Electronic,Instrumental,False,0.28040802478790283,0.11577987670898438,0.06488792598247528,56802,data/fma_small/056/056802.mp3
203,5,7,International,Rock,False,0.2793150842189789,0.12158479541540146,0.08627447485923767,4095,data/fma_small/004/004095.mp3
2476,3,0,Hip-Hop,Electronic,False,0.2788034677505493,0.04033045470714569,0.010658830404281616,57821,data/fma_small/057/057821.mp3
5033,4,6,Instrumental,Pop,False,0.2716050446033478,0.1039823591709137,0.06506648659706116,110649,data/fma_small/110/110649.mp3
6154,2,1,Folk,Experimental,False,0.2640601694583893,0.23675866425037384,0.027301505208015442,124424,data/fma_small/124/124424.mp3
7871,5,7,International,Rock,False,0.25335678458213806,0.15280920267105103,0.014328330755233765,148429,data/fma_small/148/148429.mp3
6362,4,5,Instrumental,International,False,0.25111520290374756,0.18268059194087982,0.007565021514892578,126415,data/fma_small/126/126415.mp3
2934,6,7,Pop,Rock,False,0.25104889273643494,0.18854694068431854,0.01786181330680847,67332,data/fma_small/067/067332.mp3
5038,4,7,Instrumental,Rock,False,0.2506173551082611,0.08561743050813675,0.017224475741386414,110654,data/fma_small/110/110654.mp3
3516,6,5,Pop,International,False,0.22690163552761078,0.22336430847644806,0.0035373270511627197,76129,data/fma_small/076/076129.mp3
